DataSeries,Nominal Price,Real Price,CPI,Year,Month,StandardSeries
Fishball Noodle (Per Bowl),3.77,3.4769616704172357,108.428,2022,6,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.58,3.301730180396208,108.428,2022,6,Food Courts & Coffee Shops
Chicken Rice (Per Plate),3.84,3.5415206404249826,108.428,2022,6,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.55,3.2740620503928874,108.428,2022,6,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.21,1.1159479101339136,108.428,2022,6,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.36,3.0988305603718596,108.428,2022,6,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.29,2.11200059025344,108.428,2022,6,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.26,5.72149307205791,109.412,2022,7,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.16,1.0602127737359703,109.412,2022,7,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.27,1.1607501919350711,109.412,2022,7,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),3.77,3.4456915146419043,109.412,2022,7,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.6,3.290315504697839,109.412,2022,7,Food Courts & Coffee Shops
Chicken Rice (Per Plate),3.93,3.591927759295141,109.412,2022,7,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.6,3.290315504697839,109.412,2022,7,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.22,1.1150513654809342,109.412,2022,7,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.37,3.0801009030088107,109.412,2022,7,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.3,2.102146016890286,109.412,2022,7,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.32,5.747126436781609,109.968,2022,8,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.15,1.0457587661865269,109.968,2022,8,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.27,1.154881420049469,109.968,2022,8,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),3.8,3.455550705659828,109.968,2022,8,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.63,3.3009602793539936,109.968,2022,8,Food Courts & Coffee Shops
Chicken Rice (Per Plate),3.95,3.5919540229885056,109.968,2022,8,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.65,3.3191473883311504,109.968,2022,8,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.22,1.1094136476065763,109.968,2022,8,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.37,3.064527862650953,109.968,2022,8,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.31,2.100611086861633,109.968,2022,8,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.39,5.76537885486403,110.834,2022,9,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.16,1.0466102459534077,110.834,2022,9,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.27,1.1458577692765757,110.834,2022,9,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),3.83,3.4556183120703037,110.834,2022,9,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.63,3.2751682696645434,110.834,2022,9,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.03,3.636068354476064,110.834,2022,9,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.7,3.3383257845065595,110.834,2022,9,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.23,1.1097677607954237,110.834,2022,9,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.38,3.0496057166573434,110.834,2022,9,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.33,2.1022429940271037,110.834,2022,9,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.4,5.757466714645557,111.16,2022,10,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.16,1.043540842029507,111.16,2022,10,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.27,1.1424973011874775,111.16,2022,10,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),3.85,3.4634760705289676,111.16,2022,10,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.63,3.265563152213026,111.16,2022,10,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.03,3.625404821878374,111.16,2022,10,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.72,3.34652752788773,111.16,2022,10,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.23,1.1065131342209429,111.16,2022,10,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.4,3.0586541921554513,111.16,2022,10,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.33,2.0960777258006478,111.16,2022,10,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.4,5.729325192917122,111.706,2022,11,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.16,1.0384401912162282,111.706,2022,11,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.27,1.1369129679694914,111.706,2022,11,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),3.9,3.491307539433871,111.706,2022,11,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.63,3.2496016328576802,111.706,2022,11,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.06,3.6345406692567988,111.706,2022,11,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.73,3.33912233899701,111.706,2022,11,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.24,1.1100567561276924,111.706,2022,11,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.42,3.061608149965087,111.706,2022,11,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.33,2.0858324530463896,111.706,2022,11,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.42,5.723404444999153,112.171,2022,12,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.16,1.0341353825855166,112.171,2022,12,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.27,1.1321999447272466,112.171,2022,12,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),3.94,3.5124943167128753,112.171,2022,12,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.67,3.2717903914559017,112.171,2022,12,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.08,3.637303759438714,112.171,2022,12,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.73,3.325280152624118,112.171,2022,12,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.26,1.1232849845325439,112.171,2022,12,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.42,3.0489163865883335,112.171,2022,12,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.33,2.077185725365736,112.171,2022,12,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.46,5.7254783787855965,112.829,2023,1,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.17,1.0369674463125615,112.829,2023,1,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.28,1.1344601122051956,112.829,2023,1,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),3.96,3.509735972134824,112.829,2023,1,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.7,3.2792987618431435,112.829,2023,1,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.08,3.616091607654061,112.829,2023,1,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.74,3.3147506403495557,112.829,2023,1,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.26,1.1167341729519893,112.829,2023,1,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.48,3.0843134300578754,112.829,2023,1,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.37,2.1005238015049326,112.829,2023,1,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.46,5.696749501754881,113.398,2023,2,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.19,1.049401224007478,113.398,2023,2,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.31,1.1552231961762995,113.398,2023,2,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.04,3.5626730630169847,113.398,2023,2,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.73,3.289299634914196,113.398,2023,2,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.09,3.6067655514206596,113.398,2023,2,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.78,3.3333921233178714,113.398,2023,2,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.26,1.111130707772624,113.398,2023,2,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.47,3.0600186952150836,113.398,2023,2,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.38,2.098802448014956,113.398,2023,2,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.5,5.703805754701252,113.959,2023,3,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.2,1.0530102931756158,113.959,2023,3,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.32,1.1583113224931774,113.959,2023,3,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.06,3.562684825244166,113.959,2023,3,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.76,3.299432251950263,113.959,2023,3,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.13,3.6241104256794108,113.959,2023,3,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.8,3.3345325950561167,113.959,2023,3,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.27,1.11443589361086,113.959,2023,3,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.49,3.062504935985749,113.959,2023,3,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.38,2.0884704147983046,113.959,2023,3,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.49,5.662978604586227,114.604,2023,4,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.21,1.0558095703465848,114.604,2023,4,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.33,1.160517957488395,114.604,2023,4,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.11,3.5862622596069946,114.604,2023,4,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.79,3.3070398938955012,114.604,2023,4,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.13,3.6037136574639623,114.604,2023,4,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.81,3.32449129175247,114.604,2023,4,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.28,1.116889462845974,114.604,2023,4,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.51,3.0627203238979437,114.604,2023,4,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.4,2.094167742836201,114.604,2023,4,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.52,5.673660119912633,114.917,2023,5,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.22,1.0616357893088055,114.917,2023,5,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.34,1.1660589816998355,114.917,2023,5,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.14,3.6026001374905365,114.917,2023,5,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.8,3.3067344257159514,114.917,2023,5,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.15,3.6113020701897898,114.917,2023,5,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.82,3.324138291114456,114.917,2023,5,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.28,1.1138473855043205,114.917,2023,5,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.52,3.0630803101368813,114.917,2023,5,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.43,2.1145696459183587,114.917,2023,5,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.52,5.650745777107546,115.383,2023,6,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.22,1.0573481362072403,115.383,2023,6,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.34,1.1613495922276247,115.383,2023,6,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.15,3.5967170207049572,115.383,2023,6,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.8,3.2933794406455026,115.383,2023,6,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.16,3.605383808706655,115.383,2023,6,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.81,3.3020462286472014,115.383,2023,6,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.28,1.1093488642174325,115.383,2023,6,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.52,3.050709376597939,115.383,2023,6,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.47,2.1406966364195767,115.383,2023,6,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.52,5.637115042105444,115.662,2023,7,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.23,1.0634434818695855,115.662,2023,7,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.35,1.1671940654666182,115.662,2023,7,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.17,3.6053327799968873,115.662,2023,7,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.8,3.2854351472393697,115.662,2023,7,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.18,3.6139786619633067,115.662,2023,7,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.81,3.294081029205789,115.662,2023,7,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.27,1.098027009735263,115.662,2023,7,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.53,3.051996334146046,115.662,2023,7,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.47,2.1355328457055904,115.662,2023,7,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.52,5.633510748600262,115.736,2023,8,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.23,1.0627635307942214,115.736,2023,8,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.35,1.1664477777009745,115.736,2023,8,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.18,3.611667933918573,115.736,2023,8,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.83,3.3092555471072096,115.736,2023,8,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.18,3.611667933918573,115.736,2023,8,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.82,3.3006151931983134,115.736,2023,8,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.26,1.0886845925209097,115.736,2023,8,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.53,3.050044929840326,115.736,2023,8,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.47,2.134167415497339,115.736,2023,8,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.57,5.662719139473548,116.022,2023,9,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.24,1.0687628208443225,116.022,2023,9,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.36,1.1721914809260314,116.022,2023,9,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.18,3.6027649928461836,116.022,2023,9,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.83,3.3010980676078674,116.022,2023,9,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.15,3.576907827825757,116.022,2023,9,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.85,3.318336177621486,116.022,2023,9,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.27,1.0946199858647496,116.022,2023,9,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.53,3.0425264174035958,116.022,2023,9,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.47,2.128906586681836,116.022,2023,9,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.57,5.652925840840454,116.223,2023,10,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.24,1.06691446615558,116.223,2023,10,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.37,1.178768402123504,116.223,2023,10,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.18,3.5965342488147782,116.223,2023,10,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.83,3.2953890365934457,116.223,2023,10,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.17,3.587930099894169,116.223,2023,10,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.85,3.3125973344346646,116.223,2023,10,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.28,1.1013310618380183,116.223,2023,10,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.53,3.03726456897516,116.223,2023,10,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.49,2.1424330812317702,116.223,2023,10,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.54,5.615999587816544,116.453,2023,11,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.24,1.0648072612985495,116.453,2023,11,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.37,1.1764402806282364,116.453,2023,11,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.18,3.589430929216078,116.453,2023,11,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.83,3.2888804925592297,116.453,2023,11,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.17,3.580843773883026,116.453,2023,11,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.87,3.323229113891441,116.453,2023,11,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.28,1.099155882630761,116.453,2023,11,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.53,3.031265832567645,116.453,2023,11,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.49,2.1382016779301525,116.453,2023,11,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.55,5.6137884930191895,116.677,2023,12,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.24,1.0627630124189,116.677,2023,12,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.37,1.1741817153337848,116.677,2023,12,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.17,3.5739691627313004,116.677,2023,12,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.83,3.2825664012616023,116.677,2023,12,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.17,3.5739691627313004,116.677,2023,12,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.88,3.325419748536558,116.677,2023,12,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.28,1.0970456902388646,116.677,2023,12,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.54,3.0340169870668596,116.677,2023,12,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.49,2.1340966942927913,116.677,2023,12,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.59,5.616397494353773,117.335,2024,1,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.25,1.0653257766224913,117.335,2024,1,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.38,1.1761196573912303,117.335,2024,1,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.23,3.605062428090511,117.335,2024,1,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.88,3.306771210636213,117.335,2024,1,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.19,3.5709720032385905,117.335,2024,1,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.88,3.306771210636213,117.335,2024,1,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.29,1.099416201474411,117.335,2024,1,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.59,3.0596156304597946,117.335,2024,1,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.5,2.1306515532449826,117.335,2024,1,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.61,5.6075400629469705,117.877,2024,2,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.25,1.0604273946571425,117.877,2024,2,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.38,1.1707118437014854,117.877,2024,2,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.27,3.6224199801487993,117.877,2024,2,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.92,3.3255003096447995,117.877,2024,2,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.2,3.5630360460479995,117.877,2024,2,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.87,3.283083213858514,117.877,2024,2,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.3,1.1028444904434285,117.877,2024,2,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.63,3.079481154084342,117.877,2024,2,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.51,2.129338208471542,117.877,2024,2,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.64,5.60668749472262,118.43,2024,3,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.26,1.063919614962425,118.43,2024,3,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.39,1.1736890990458497,118.43,2024,3,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.33,3.6561682006248417,118.43,2024,3,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.96,3.3437473613104784,118.43,2024,3,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.21,3.5548425230093725,118.43,2024,3,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.91,3.3015283289707003,118.43,2024,3,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.3,1.097694840834248,118.43,2024,3,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.63,3.0651017478679385,118.43,2024,3,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.51,2.1193954234568944,118.43,2024,3,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.7,5.6421052631578945,118.75,2024,4,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.25,1.0526315789473684,118.75,2024,4,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.4,1.1789473684210525,118.75,2024,4,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.33,3.646315789473684,118.75,2024,4,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.97,3.3431578947368426,118.75,2024,4,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.23,3.562105263157895,118.75,2024,4,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.92,3.3010526315789477,118.75,2024,4,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.3,1.0947368421052632,118.75,2024,4,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.68,3.0989473684210527,118.75,2024,4,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.52,2.1221052631578945,118.75,2024,4,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.7,5.639018642427303,118.815,2024,5,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.26,1.0604721626057316,118.815,2024,5,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.41,1.1867188486302234,118.815,2024,5,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.33,3.644321003240332,118.815,2024,5,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.97,3.3413289567815516,118.815,2024,5,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.23,3.5601565458906705,118.815,2024,5,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.89,3.273997390901822,118.815,2024,5,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.3,1.0941379455455962,118.815,2024,5,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.68,3.0972520304675335,118.815,2024,5,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.53,2.129360770946429,118.815,2024,5,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.71,5.645866989768444,118.848,2024,6,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.26,1.060177705977383,118.848,2024,6,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.41,1.186389337641357,118.848,2024,6,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.33,3.643309100700054,118.848,2024,6,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.98,3.3488152934841144,118.848,2024,6,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.23,3.5591680129240717,118.848,2024,6,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.89,3.2730883144857295,118.848,2024,6,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.31,1.1022482498653743,118.848,2024,6,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.7,3.1132202477113626,118.848,2024,6,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.55,2.1455977382875604,118.848,2024,6,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.71,5.63666605063759,119.042,2024,7,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.25,1.0500495623393424,119.042,2024,7,Food Courts & Coffee Shops
Coffee/Tea With Milk (Per Cup),1.42,1.192856302817493,119.042,2024,7,Food Courts & Coffee Shops
Fishball Noodle (Per Bowl),4.33,3.637371683943482,119.042,2024,7,Food Courts & Coffee Shops
Mee Rebus (Per Bowl),3.98,3.343357806488466,119.042,2024,7,Food Courts & Coffee Shops
Chicken Rice (Per Plate),4.23,3.553367718956335,119.042,2024,7,Food Courts & Coffee Shops
Economical Rice (1 Meat & 2 Vegetables) (Per Plate),3.91,3.284555030997463,119.042,2024,7,Food Courts & Coffee Shops
Roti Prata (Plain) (Per Piece),1.32,1.1088523378303456,119.042,2024,7,Food Courts & Coffee Shops
Fried Carrot Cake (Per Plate),3.7,3.1081467045244535,119.042,2024,7,Food Courts & Coffee Shops
Ice Kachang (Per Bowl),2.55,2.1421011071722584,119.042,2024,7,Food Courts & Coffee Shops
Chicken Nasi Briyani (Per Plate),6.71,5.637802685308105,119.018,2024,8,Food Courts & Coffee Shops
Coffee/Tea Without Milk (Per Cup),1.25,1.0502613050126872,119.018,2024,8,Food Courts & Coffee Shops
